"country","ccode","year","enfranchised1","enfranchised2","enfrachisement3","inctaxshrn","hifatwaryear","wwi_iihighmob2","decadec","munsuff","topratep","himobpopyearp","himobpopyear2p","leftseatshp","gdppcp","ratiop","topratepl1","wwihighmobaft","year3","topdum","topratenoint","topratenointl1","_Idecadec_9","_Idecadec_10","_Idecadec_11","_Idecadec_12","_Idecadec_13","_Idecadec_14","_Idecadec_15","_Idecadec_16","_Idecadec_17","_Idecadec_18","_Idecadec_19","_Idecadec_20","_Idecadec_21","_Idecadec_22","_Idecadec_23","_Iccode_20","_Iccode_200","_Iccode_210","_Iccode_220","_Iccode_230","_Iccode_380","_Iccode_740"
"Netherlands",210,1978,,,,,0,0,20,1,54.9499969482422,0,0,,14.4237642288208,0.269023567438126,55.5999984741211,0,,1,,55.5999984741211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Netherlands",210,1979,,,,,0,0,20,1,54.2999992370605,0,0,,14.647255897522,0.257911384105682,54.9499969482422,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Netherlands",210,1980,,,,,0,0,21,1,53.6500015258789,0,0,,14.7043972015381,0.263798207044601,54.2999992370605,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1981,,,,,0,0,21,1,53,0,0,,14.5251302719116,0.250991493463516,53.6500015258789,0,,1,53,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1982,,,,,0,0,21,1,53.3499984741211,0,0,,14.2918939590454,0.243360430002213,53,0,,1,,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1983,,,,,0,0,21,1,53.7000007629395,0,0,,14.4836378097534,0.235170602798462,53.3499984741211,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1984,,,,,0,0,21,1,54.0500030517578,0,0,,14.8997230529785,0.231250002980232,53.7000007629395,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1985,,,,,0,0,21,1,54.4000015258789,0,0,,15.2906656265259,0.230622008442879,54.0500030517578,0,,1,54.4000015258789,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1986,,,,,0,0,21,1,54.3000030517578,0,0,,15.6255149841309,0.237986266613007,54.4000015258789,0,,1,,54.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1987,,,,,0,0,21,1,54.2000007629395,0,0,,15.7373342514038,0.251700669527054,54.3000030517578,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1988,,,,,0,0,21,1,54.0999984741211,0,0,,16.0471611022949,0.253829330205917,54.2000007629395,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1989,,,,,0,0,21,1,54,0,0,,16.6951313018799,0.241735532879829,54.0999984741211,0,,1,54,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Netherlands",210,1990,,,,,0,0,22,1,42.5999984741211,0,0,,17.2615032196045,0.259689927101135,54,0,,1,42.5999984741211,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1991,,,,,0,0,22,1,44.9000015258789,0,0,,17.5152626037598,0.273062735795975,42.5999984741211,0,,1,44.9000015258789,42.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1992,,,,,0,0,22,1,46,0,0,,17.7359066009521,0.266429841518402,44.9000015258789,0,,1,46,44.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1993,,,,,0,0,22,1,45.5,0,0,,17.7470245361328,0.2770034968853,46,0,,1,45.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1994,,,,,0,0,22,1,45,0,0,,18.0536308288574,,45.5,0,,1,45,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1995,,,,,0,0,22,1,38.0999984741211,0,0,,18.5097999572754,,45,0,,1,38.0999984741211,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1996,,,,,0,0,22,1,42.0999984741211,0,0,,18.9839668273926,,38.0999984741211,0,,1,42.0999984741211,38.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1997,,,,,0,0,22,1,40.0999984741211,0,0,,19.620418548584,,42.0999984741211,0,,1,40.0999984741211,42.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1998,,,,,0,0,22,1,38.0999984741211,0,0,,20.3772163391113,,40.0999984741211,0,,1,38.0999984741211,40.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,1999,,,,,0,0,22,1,45.5999984741211,0,0,,21.1146488189697,,38.0999984741211,0,,1,45.5999984741211,38.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Netherlands",210,2000,,,,,0,0,23,1,,0,0,,21.7760047912598,,45.5999984741211,0,,,,45.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Netherlands",210,2001,,,,,0,0,23,1,,0,0,,22.0853233337402,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Netherlands",210,2002,,,,,0,0,23,1,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Netherlands",210,2003,,,,,0,0,23,1,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Netherlands",210,2004,,,,,0,0,23,1,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Netherlands",210,2005,,,,,0,0,23,1,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"France",220,1850,90.5,,,,0,0,8,1,0,0,0,0,1.62893629074097,0.0908326879143715,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1851,90.5,,,,0,0,8,1,0,0,0,0,1.59743010997772,0.0899392366409302,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1852,89.4000015258789,,,,0,0,8,1,0,0,0,0,1.69488179683685,0.0835731253027916,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1853,89.4000015258789,,,,1,0,8,1,0,0,0,0,1.60712504386902,0.0854107812047005,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1854,89.4000015258789,,,,1,0,8,1,0,0,0,0,1.67714595794678,0.0770819708704948,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1855,89.4000015258789,,,,1,0,8,1,0,0,0,0,1.65859198570251,0.083080917596817,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1856,89.4000015258789,,,,1,0,8,1,0,0,0,0,1.72613978385925,0.0818549767136574,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1857,85.1999969482422,,,,0,0,8,1,0,0,0,0,1.8192286491394,0.0843735933303833,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1858,85.1999969482422,,,,0,0,8,1,0,0,0,0,1.94400107860565,0.0945653319358826,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1859,85.1999969482422,,,,1,0,8,1,0,0,0,0,1.80947947502136,0.0969969108700752,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1860,85.1999969482422,,,,0,0,9,1,0,0,0,0,1.93308687210083,0.0832527577877045,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1861,85.1999969482422,,,,1,0,9,1,0,0,0,0,1.76929664611816,0.0837253034114838,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1862,85.1999969482422,,,,1,0,9,1,0,0,0,0,1.91396594047546,0.085802860558033,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1863,85.3000030517578,,,,1,0,9,1,0,0,0,0,1.97337579727173,0.0900855362415314,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1864,85.3000030517578,,,,1,0,9,1,0,0,0,0,1.98774433135986,0.0884544625878334,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1865,85.3000030517578,,,,1,0,9,1,0,0,0,0,1.92417144775391,0.0939741730690002,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1866,85.3000030517578,,,,1,0,9,1,0,0,0,0,1.93411242961884,0.0887930691242218,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1867,85.3000030517578,,,,1,0,9,1,0,0,0,0,1.81292176246643,0.0871494486927986,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1868,85.3000030517578,,,,0,0,9,1,0,0,0,0,1.98168540000916,0.0726038366556168,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1869,87,,,,0,0,9,1,0,0,0,0,2.0325345993042,0.0736135765910149,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1870,87,,,,1,0,10,1,0,0,0,0,1.87565040588379,0.0693685039877892,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1871,90.3000030517578,,,,1,0,10,1,0,0,1,0,1.98029839992523,0.0850434899330139,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1872,90.3000030517578,,,,0,0,10,1,0,0,0,0,2.16693425178528,0.100060105323792,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1873,90.3000030517578,,,,0,0,10,1,0,0,0,0,2.0039074420929,0.110652349889278,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1874,90.3000030517578,,,,0,0,10,1,0,0,0,0,2.24910926818848,0.0968722328543663,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1875,90.3000030517578,,,,0,0,10,1,0,0,0,0,2.31355690956116,0.103098675608635,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1876,87.4000015258789,,,,0,0,10,1,0,0,0,0,2.11458039283752,0.112908467650414,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1877,86.6999969482422,,,,0,0,10,1,0,0,0,0,2.21810817718506,0.108496271073818,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1878,86.6999969482422,,,,0,0,10,1,0,0,0,0,2.18015050888062,0.114284567534924,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1879,86.6999969482422,,,,0,0,10,1,0,0,0,0,2.0364682674408,0.129254370927811,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1880,86.6999969482422,,,,0,0,11,1,0,0,0,0,2.21073436737061,0.116376087069511,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1881,86.4000015258789,,,,0,0,11,1,0,0,0,0,2.28707098960876,0.112780250608921,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1882,86.4000015258789,,,,0,0,11,1,0,0,0,0,2.38582038879395,0.107001796364784,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1883,86.4000015258789,,,,1,0,11,1,0,0,0,0,2.38526153564453,0.111514881253242,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1884,86.4000015258789,,,,1,0,11,1,0,0,0,0,2.34922385215759,0.116476505994797,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1885,85.6999969482422,,,,1,0,11,1,0,0,0,0,2.30136442184448,0.121792830526829,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1886,85.6999969482422,,,,0,0,11,1,0,0,0,0,2.33193826675415,0.116546422243118,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1887,85.6999969482422,,,,0,0,11,1,0,0,0,0,2.34521698951721,0.118040092289448,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1888,85.6999969482422,,,,0,0,11,1,0,0,0,0,2.36602234840393,0.121009185910225,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1889,86.5999984741211,,,,0,0,11,1,0,0,0,0,2.42131876945496,0.113323122262955,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1890,86.5999984741211,,,,0,0,12,1,0,0,0,0,2.47717571258545,0.111621960997581,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1891,86.5999984741211,,,,0,0,12,1,0,0,0,0,2.53561925888062,0.114690944552422,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1892,86.5999984741211,,,,0,0,12,1,0,0,0,0,2.59898328781128,0.117429785430431,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1893,86.9000015258789,,,,0,0,12,1,0,0,0,0,2.64280867576599,0.119569465517998,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1894,86.9000015258789,,,,0,0,12,1,0,0,0,0,2.73784494400024,0.121726274490356,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1895,86.9000015258789,,,,0,0,12,1,0,0,0,0,2.67865324020386,0.125745415687561,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1896,86.9000015258789,,,,0,0,12,1,0,0,0,0,2.79981851577759,0.119479797780514,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1897,86.9000015258789,,,,0,0,12,1,0,0,0,0,2.75162792205811,0.115976333618164,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1898,87.9000015258789,,,,0,0,12,1,0,0,0,0,2.87712526321411,0.113479621708393,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1899,87.9000015258789,,,,0,0,12,1,0,0,0,0,3.03543329238892,0.112277790904045,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1900,87.9000015258789,,,0,0,0,13,1,0,0,0,0,2.99812531471252,0.116289705038071,0,0,1900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1901,87.9000015258789,,,0,0,0,13,1,0,0,0,0,2.94687008857727,0.115586012601852,0,0,1901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1902,90,,,0,0,0,13,1,0,0,0,7.80000019073486,2.89346981048584,0.112358845770359,0,0,1902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1903,90,,,0,0,0,13,1,0,0,0,7.80000019073486,2.95109915733337,0.108229324221611,0,0,1903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1904,90,,,0,0,0,13,1,0,0,0,7.80000019073486,2.96795105934143,0.113059781491756,0,0,1904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1905,90,,,0,0,0,13,1,0,0,0,7.80000019073486,3.01723599433899,0.113382510840893,0,0,1905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1906,92.4000015258789,,,0,0,0,13,1,0,0,0,12.1999998092651,3.06860208511353,0.107735507190228,0,0,1906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1907,92.4000015258789,,,0,0,0,13,1,0,0,0,12.1999998092651,3.2010440826416,0.102423787117004,0,0,1907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1908,92.4000015258789,,,0,0,0,13,1,0,0,0,12.1999998092651,3.17457461357117,0.106253013014793,0,0,1908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1909,92.4000015258789,,,0,0,0,13,1,0,0,0,12.1999998092651,3.30167388916016,0.103264257311821,0,0,1909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1910,91.5,,,0,0,0,14,1,0,0,0,17.3999996185303,3.09150218963623,0.104463018476963,0,0,1910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1911,91.5,,,0,0,0,14,1,0,0,0,17.3999996185303,3.38793540000916,0.103994324803352,0,0,1911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1912,91.5,,,0,0,0,14,1,0,0,0,17.3999996185303,3.66412901878357,0.0983995124697685,0,0,1912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1913,91.5,,,0,0,0,14,1,0,0,0,17.3999996185303,3.63311553001404,0.102721348404884,0,0,1913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1914,90.5,,,0,1,1,14,1,0,0,1,17.3999996185303,4.0406379699707,0.106879599392414,0,1,1914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1915,90.5,,,0,1,1,14,1,2,1,1,17.3999996185303,3.93903541564941,0.111037850379944,0,1,1915,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1916,90.5,,,0.800000011920929,1,1,14,1,10,1,1,17.3999996185303,4.20490121841431,0.115196101367474,2,1,1916,1,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1917,90.5,,,4.09999990463257,1,1,14,1,20,1,1,17.3999996185303,3.60110759735107,0.119354344904423,10,1,1917,1,20,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1918,90.5,,,10.6000003814697,1,1,14,1,20,1,1,17.3999996185303,2.81230592727661,0.123512595891953,20,1,1918,1,20,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1919,95.4000015258789,,,11.8000001907349,1,0,14,1,50,1,1,11.6999998092651,3.40319037437439,0.127670854330063,20,1,1919,1,50,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1920,95.4000015258789,,,11,1,0,15,1,50,0,1,11.6999998092651,3.2269229888916,0.131829097867012,50,1,1920,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1921,95.4000015258789,,,17.2000007629395,1,0,15,1,50,0,0,11.6999998092651,3.07461762428284,0.178629919886589,50,1,1921,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1922,95.4000015258789,,,14.6000003814697,0,0,15,1,50,0,0,11.6999998092651,3.61040091514587,0.168495714664459,50,1,1922,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1923,95.4000015258789,,,18.5,0,0,15,1,60,0,0,11.6999998092651,3.7535355091095,0.161768823862076,50,1,1923,1,60,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1924,87.6999969482422,,,19.5,0,0,15,1,72,0,0,22.6000003814697,4.17945909500122,0.153966158628464,60,1,1924,1,72,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1925,87.6999969482422,,,22.7000007629395,0,0,15,1,60,0,0,22.6000003814697,4.1663875579834,0.168997153639793,72,1,1925,1,60,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1926,87.6999969482422,,,17.5,0,0,15,1,30,0,0,22.6000003814697,4.2494740486145,0.141293406486511,60,1,1926,1,30,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1927,87.6999969482422,,,23.2000007629395,0,0,15,1,30,0,0,22.6000003814697,4.15398120880127,0.158213630318642,30,1,1927,1,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1928,87.3000030517578,,,19.7999992370605,0,0,15,1,33.3300018310547,0,0,23.7000007629395,4.43147373199463,0.194533988833427,30,1,1928,1,33.3300018310547,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1929,87.3000030517578,,,17,0,0,15,1,33.3300018310547,0,0,23.7000007629395,4.7099928855896,0.146622940897942,33.3300018310547,1,1929,1,33.3300018310547,33.3300018310547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1930,87.3000030517578,,,18.5,0,0,16,1,33.3300018310547,0,0,23.7000007629395,4.53155469894409,0.14350925385952,33.3300018310547,1,1930,1,33.3300018310547,33.3300018310547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1931,87.3000030517578,,,,0,0,16,1,33.3300018310547,0,0,23.7000007629395,4.23526048660278,0.120615154504776,33.3300018310547,1,,1,33.3300018310547,33.3300018310547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1932,85.8000030517578,,,,0,0,16,1,36.6699981689453,0,0,29.3999996185303,3.95912575721741,0.163531467318535,33.3300018310547,1,,1,36.6699981689453,33.3300018310547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1933,85.8000030517578,,,,0,0,16,1,36.6699981689453,0,0,29.3999996185303,4.23912620544434,0.165112167596817,36.6699981689453,1,,1,36.6699981689453,36.6699981689453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1934,85.8000030517578,,,,0,0,16,1,24,0,0,29.3999996185303,4.19172811508179,0.171681374311447,36.6699981689453,1,,1,24,36.6699981689453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1935,85.8000030517578,,,,0,0,16,1,24,0,0,29.3999996185303,4.08593225479126,0.335968524217606,24,1,,1,24,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1936,86.9000015258789,,,,0,0,16,1,40,0,0,45.5,4.24399900436401,0.179540276527405,24,1,,1,40,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1937,86.9000015258789,,,,0,0,16,1,40,0,0,45.5,4.48664426803589,0.157473087310791,40,1,,1,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1938,86.9000015258789,,,,0,0,16,1,40,0,0,45.5,4.46620607376099,0.152203634381294,40,1,,1,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1939,86.9000015258789,,,,1,1,16,1,40,0,0,45.5,4.79331731796265,0.153236404061317,40,1,,1,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1940,86.9000015258789,,,,1,1,17,1,40,1,1,45.5,4.04217052459717,0.154269173741341,40,1,,1,40,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1941,,,,,1,1,17,1,40,0,1,45.75,3.63707137107849,0.155301958322525,40,1,,1,40,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1942,,,,,0,1,17,1,70,0,1,46,3.23197221755981,0.156334728002548,40,1,,1,70,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1943,,,,,0,1,17,1,70,0,1,46.25,2.82687282562256,0.157367497682571,70,1,,1,70,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1944,,,,,1,1,17,1,70,0,0,46.5,2.42177367210388,0.158400267362595,70,1,,1,70,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"France",220,1945,,,,,1,1,17,1,60,0,0,46.75,2.57314872741699,0.159433037042618,70,1,,1,60,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
